ID,Nom,IDVoisin,NomVoisin
35291,SAINT-MARCAN,35247,ROZ-SUR-COUESNON
35291,SAINT-MARCAN,35248,SAINS
35291,SAINT-MARCAN,35259,SAINT-BROLADRE
35292,SAINT-MARC-LE-BLANC,35257,MAEN ROCH
35292,SAINT-MARC-LE-BLANC,35280,SAINT-HILAIRE-DES-LANDES
35292,SAINT-MARC-LE-BLANC,35336,LE TIERCENT
35294,SAINTE-MARIE,35013,BAINS-SUR-OUST
35294,SAINTE-MARIE,35236,REDON
35294,SAINTE-MARIE,35237,RENAC
35295,SAINT-MAUGAN,35026,BLERUAIS
35295,SAINT-MAUGAN,35027,BOISGERVILLY
35295,SAINT-MAUGAN,35133,IFFENDIC
35295,SAINT-MAUGAN,35201,MUEL
35295,SAINT-MAUGAN,35277,SAINT-GONLAY
35295,SAINT-MAUGAN,35302,SAINT-ONEN-LA-CHAPELLE
35296,SAINT-MEDARD-SUR-ILLE,35003,ANDOUILLE-NEUVILLE
35296,SAINT-MEDARD-SUR-ILLE,35007,AUBIGNE
35296,SAINT-MEDARD-SUR-ILLE,35128,GUIPEL
35296,SAINT-MEDARD-SUR-ILLE,35173,MELESSE
35296,SAINT-MEDARD-SUR-ILLE,35193,MONTREUIL-LE-GAST
35296,SAINT-MEDARD-SUR-ILLE,35195,MONTREUIL-SUR-ILLE
35296,SAINT-MEDARD-SUR-ILLE,35251,SAINT-AUBIN-D'AUBIGNE
35296,SAINT-MEDARD-SUR-ILLE,35274,SAINT-GERMAIN-SUR-ILLE
35296,SAINT-MEDARD-SUR-ILLE,35356,VIGNOC
35297,SAINT-MEEN-LE-GRAND,22133,LOSCOUET-SUR-MEU
35297,SAINT-MEEN-LE-GRAND,22240,PLUMAUGAT
35297,SAINT-MEEN-LE-GRAND,35091,LE CROUAIS
35297,SAINT-MEEN-LE-GRAND,35117,GAEL
35297,SAINT-MEEN-LE-GRAND,35234,QUEDILLAC
35297,SAINT-MEEN-LE-GRAND,35302,SAINT-ONEN-LA-CHAPELLE
35299,SAINT-MELOIR-DES-ONDES,35049,CANCALE
35299,SAINT-MELOIR-DES-ONDES,35122,LA GOUESNIERE
35299,SAINT-MELOIR-DES-ONDES,35255,SAINT-BENOIT-DES-ONDES
35299,SAINT-MELOIR-DES-ONDES,35263,SAINT-COULOMB
35299,SAINT-MELOIR-DES-ONDES,35284,SAINT-JOUAN-DES-GUERETS
35299,SAINT-MELOIR-DES-ONDES,35288,SAINT-MALO
35299,SAINT-MELOIR-DES-ONDES,35306,SAINT-PERE-MARC-EN-POULET
35300,SAINT-M'HERVE,35015,BALAZE
35300,SAINT-M'HERVE,35061,LA CHAPELLE-ERBREE
35300,SAINT-M'HERVE,35105,ERBREE
35300,SAINT-M'HERVE,35185,MONTAUTOUR
35300,SAINT-M'HERVE,35360,VITRE
35302,SAINT-ONEN-LA-CHAPELLE,35027,BOISGERVILLY
35302,SAINT-ONEN-LA-CHAPELLE,35091,LE CROUAIS
35302,SAINT-ONEN-LA-CHAPELLE,35117,GAEL
35302,SAINT-ONEN-LA-CHAPELLE,35133,IFFENDIC
35302,SAINT-ONEN-LA-CHAPELLE,35184,MONTAUBAN-DE-BRETAGNE
35302,SAINT-ONEN-LA-CHAPELLE,35201,MUEL
35302,SAINT-ONEN-LA-CHAPELLE,35295,SAINT-MAUGAN
35302,SAINT-ONEN-LA-CHAPELLE,35297,SAINT-MEEN-LE-GRAND
35304,SAINT-OUEN-DES-ALLEUX,35178,MEZIERES-SUR-COUESNON
35304,SAINT-OUEN-DES-ALLEUX,35261,SAINT-CHRISTOPHE-DE-VALAINS
35304,SAINT-OUEN-DES-ALLEUX,35280,SAINT-HILAIRE-DES-LANDES
35304,SAINT-OUEN-DES-ALLEUX,35282,RIVES-DU-COUESNON
35304,SAINT-OUEN-DES-ALLEUX,35336,LE TIERCENT
35304,SAINT-OUEN-DES-ALLEUX,35355,VIEUX-VY-SUR-COUESNON
35305,SAINT-PERAN,35133,IFFENDIC
35305,SAINT-PERAN,35187,MONTERFIL
35305,SAINT-PERAN,35211,PAIMPONT
35305,SAINT-PERAN,35223,PLELAN-LE-GRAND
35305,SAINT-PERAN,35340,TREFFENDEL
35306,SAINT-PERE-MARC-EN-POULET,35070,CHATEAUNEUF-D'ILLE-ET-VILAINE
35306,SAINT-PERE-MARC-EN-POULET,35122,LA GOUESNIERE
35306,SAINT-PERE-MARC-EN-POULET,35179,MINIAC-MORVAN
35306,SAINT-PERE-MARC-EN-POULET,35279,SAINT-GUINOUX
35306,SAINT-PERE-MARC-EN-POULET,35284,SAINT-JOUAN-DES-GUERETS
35306,SAINT-PERE-MARC-EN-POULET,35299,SAINT-MELOIR-DES-ONDES
35306,SAINT-PERE-MARC-EN-POULET,35314,SAINT-SULIAC
35306,SAINT-PERE-MARC-EN-POULET,35358,LA VILLE-ES-NONAIS
35307,SAINT-PERN,22208,PLOUASNE
35307,SAINT-PERN,35135,IRODOUER
35307,SAINT-PERN,35143,LANDUJAN
35307,SAINT-PERN,35156,LONGAULNAY
35307,SAINT-PERN,35171,MEDREAC
35307,SAINT-PERN,35180,MINIAC-SOUS-BECHEREL
35308,MESNIL-ROC'H,35029,BONNEMAIN
35308,MESNIL-ROC'H,35172,MEILLAC
35309,SAINT-REMY-DU-PLAIN,35019,BAZOUGES-LA-PEROUSE
35309,SAINT-REMY-DU-PLAIN,35164,MARCILLE-RAOUL
35309,SAINT-REMY-DU-PLAIN,35242,RIMOU
35309,SAINT-REMY-DU-PLAIN,35326,SENS-DE-BRETAGNE
35310,SAINT-SAUVEUR-DES-LANDES,35063,LA CHAPELLE-SAINT-AUBERT
35310,SAINT-SAUVEUR-DES-LANDES,35243,ROMAGNE
35310,SAINT-SAUVEUR-DES-LANDES,35257,MAEN ROCH
35310,SAINT-SAUVEUR-DES-LANDES,35273,SAINT-GERMAIN-EN-COGLES
35310,SAINT-SAUVEUR-DES-LANDES,35280,SAINT-HILAIRE-DES-LANDES
35310,SAINT-SAUVEUR-DES-LANDES,35282,RIVES-DU-COUESNON
35311,SAINT-SEGLIN,35045,BRUC-SUR-AFF
35311,SAINT-SEGLIN,35168,VAL D'ANAST
35311,SAINT-SEGLIN,35219,PIPRIAC
35311,SAINT-SEGLIN,56033,CARENTOIR
35312,SAINT-SENOUX,35033,BOURG-DES-COMPTES
35312,SAINT-SENOUX,35126,GUICHEN
35312,SAINT-SENOUX,35127,GUIGNEN
35312,SAINT-SENOUX,35221,PLECHATEL
35312,SAINT-SENOUX,35289,SAINT-MALO-DE-PHILY
35314,SAINT-SULIAC,35306,SAINT-PERE-MARC-EN-POULET
35314,SAINT-SULIAC,35358,LA VILLE-ES-NONAIS
35315,SAINT-SULPICE-LA-FORET,35024,BETTON
35315,SAINT-SULPICE-LA-FORET,35067,CHASNE-SUR-ILLET
35315,SAINT-SULPICE-LA-FORET,35152,LIFFRE
35315,SAINT-SULPICE-LA-FORET,35197,MOUAZE
35316,SAINT-SULPICE-DES-LANDES,35012,BAIN-DE-BRETAGNE
35316,SAINT-SULPICE-DES-LANDES,35098,LA DOMINELAIS
35316,SAINT-SULPICE-DES-LANDES,35106,ERCE-EN-LAMEE
35317,SAINT-SYMPHORIEN,35058,LA CHAPELLE-CHAUSSEE
35317,SAINT-SYMPHORIEN,35130,HEDE-BAZOUGES
35317,SAINT-SYMPHORIEN,35146,LANGOUET
35317,SAINT-SYMPHORIEN,35258,SAINT-BRIEUC-DES-IFFS
35317,SAINT-SYMPHORIEN,35276,SAINT-GONDRAN
35317,SAINT-SYMPHORIEN,35337,TINTENIAC
35317,SAINT-SYMPHORIEN,35356,VIGNOC
35318,SAINT-THUAL,22208,PLOUASNE
35318,SAINT-THUAL,22306,SAINT-JUDOCE
35318,SAINT-THUAL,35017,LA BAUSSAINE
35318,SAINT-THUAL,35156,LONGAULNAY
35318,SAINT-THUAL,35345,TREVERIEN
35318,SAINT-THUAL,35346,TRIMER
35319,SAINT-THURIAL,35016,BAULON
35319,SAINT-THURIAL,35037,BREAL-SOUS-MONTFORT
35319,SAINT-THURIAL,35169,MAXENT
35319,SAINT-THURIAL,35187,MONTERFIL
35319,SAINT-THURIAL,35340,TREFFENDEL
35319,SAINT-THURIAL,35351,LE VERGER
35320,SAINT-UNIAC,35027,BOISGERVILLY
35320,SAINT-UNIAC,35133,IFFENDIC
35320,SAINT-UNIAC,35184,MONTAUBAN-DE-BRETAGNE
35321,SAULNIERES,35041,BRIE
35321,SAULNIERES,35054,CHANTELOUP
35321,SAULNIERES,35136,JANZE
35321,SAULNIERES,35218,LE PETIT-FOUGERAY
35321,SAULNIERES,35322,LE SEL-DE-BRETAGNE
35321,SAULNIERES,35343,TRESBŒUF
35322,LE SEL-DE-BRETAGNE,35030,LA BOSSE-DE-BRETAGNE
35322,LE SEL-DE-BRETAGNE,35212,PANCE
35322,LE SEL-DE-BRETAGNE,35218,LE PETIT-FOUGERAY
35322,LE SEL-DE-BRETAGNE,35321,SAULNIERES
35322,LE SEL-DE-BRETAGNE,35343,TRESBŒUF
35324,LA SELLE-EN-LUITRE,35021,BEAUCE
35324,LA SELLE-EN-LUITRE,35062,LA CHAPELLE-JANSON
35324,LA SELLE-EN-LUITRE,35112,FLEURIGNE
35324,LA SELLE-EN-LUITRE,35115,FOUGERES
35324,LA SELLE-EN-LUITRE,35137,JAVENE
35324,LA SELLE-EN-LUITRE,35163,LUITRE-DOMPIERRE
35325,LA SELLE-GUERCHAISE,35008,AVAILLES-SUR-SEICHE
35325,LA SELLE-GUERCHAISE,35235,RANNEE
35326,SENS-DE-BRETAGNE,35003,ANDOUILLE-NEUVILLE
35326,SENS-DE-BRETAGNE,35110,FEINS
35326,SENS-DE-BRETAGNE,35118,GAHARD
35326,SENS-DE-BRETAGNE,35164,MARCILLE-RAOUL
35326,SENS-DE-BRETAGNE,35242,RIMOU
35326,SENS-DE-BRETAGNE,35244,ROMAZY
35326,SENS-DE-BRETAGNE,35309,SAINT-REMY-DU-PLAIN
35326,SENS-DE-BRETAGNE,35355,VIEUX-VY-SUR-COUESNON
35327,SERVON-SUR-VILAINE,35001,ACIGNE
35327,SERVON-SUR-VILAINE,35031,LA BOUEXIERE
35327,SERVON-SUR-VILAINE,35039,BRECE
35327,SERVON-SUR-VILAINE,35068,CHATEAUBOURG
35327,SERVON-SUR-VILAINE,35096,DOMAGNE
35327,SERVON-SUR-VILAINE,35207,NOYAL-SUR-VILAINE
35328,SIXT-SUR-AFF,35013,BAINS-SUR-OUST
35328,SIXT-SUR-AFF,35045,BRUC-SUR-AFF
35328,SIXT-SUR-AFF,35237,RENAC
35328,SIXT-SUR-AFF,35285,SAINT-JUST
35328,SIXT-SUR-AFF,56033,CARENTOIR
35328,SIXT-SUR-AFF,56044,COURNON
35328,SIXT-SUR-AFF,56061,LA GACILLY
35329,SOUGEAL,35004,VAL-COUESNON
35329,SOUGEAL,35222,PLEINE-FOUGERES
35329,SOUGEAL,35354,VIEUX-VIEL
35330,TAILLIS,35015,BALAZE
35330,TAILLIS,35141,LANDAVRAN
35330,TAILLIS,35194,MONTREUIL-SOUS-PEROUSE
35330,TAILLIS,35260,SAINT-CHRISTOPHE-DES-BOIS
35330,TAILLIS,35347,VAL-D'IZE
35331,TALENSAC,35040,BRETEIL
35331,TALENSAC,35080,CINTRE
35331,TALENSAC,35133,IFFENDIC
35331,TALENSAC,35187,MONTERFIL
35331,TALENSAC,35188,MONTFORT-SUR-MEU
35331,TALENSAC,35196,MORDELLES
35331,TALENSAC,35351,LE VERGER
35332,TEILLAY,35106,ERCE-EN-LAMEE
35332,TEILLAY,35335,THOURIE
35333,LE THEIL-DE-BRETAGNE,35082,COESMES
35333,LE THEIL-DE-BRETAGNE,35108,ESSE
35333,LE THEIL-DE-BRETAGNE,35136,JANZE
35333,LE THEIL-DE-BRETAGNE,35165,MARCILLE-ROBERT
35333,LE THEIL-DE-BRETAGNE,35239,RETIERS
35333,LE THEIL-DE-BRETAGNE,35262,SAINTE-COLOMBE
35334,THORIGNE-FOUILLARD,35001,ACIGNE
35334,THORIGNE-FOUILLARD,35024,BETTON
35334,THORIGNE-FOUILLARD,35051,CESSON-SEVIGNE
35334,THORIGNE-FOUILLARD,35152,LIFFRE
35335,THOURIE,35082,COESMES
35335,THOURIE,35089,LA COUYERE
35335,THOURIE,35106,ERCE-EN-LAMEE
35335,THOURIE,35140,LALLEU
35335,THOURIE,35167,MARTIGNE-FERCHAUD
35335,THOURIE,35332,TEILLAY
35336,LE TIERCENT,35075,CHAUVIGNE
35336,LE TIERCENT,35261,SAINT-CHRISTOPHE-DE-VALAINS
35336,LE TIERCENT,35280,SAINT-HILAIRE-DES-LANDES
35336,LE TIERCENT,35292,SAINT-MARC-LE-BLANC
35336,LE TIERCENT,35304,SAINT-OUEN-DES-ALLEUX
35337,TINTENIAC,35017,LA BAUSSAINE
35337,TINTENIAC,35094,DINGE
35337,TINTENIAC,35130,HEDE-BAZOUGES
35337,TINTENIAC,35134,LES IFFS
35337,TINTENIAC,35233,QUEBRIAC
35337,TINTENIAC,35258,SAINT-BRIEUC-DES-IFFS
35337,TINTENIAC,35265,SAINT-DOMINEUC
35337,TINTENIAC,35317,SAINT-SYMPHORIEN
35337,TINTENIAC,35346,TRIMER
35338,TORCE,35014,BAIS
35338,TORCE,35087,CORNILLE
35338,TORCE,35109,ETRELLES
35338,TORCE,35161,LOUVIGNE-DE-BAIS
35338,TORCE,35252,SAINT-AUBIN-DES-LANDES
35338,TORCE,35350,VERGEAL
35339,TRANS-LA-FORET,35019,BAZOUGES-LA-PEROUSE
35339,TRANS-LA-FORET,35034,LA BOUSSAC
35339,TRANS-LA-FORET,35044,BROUALAN
35339,TRANS-LA-FORET,35092,CUGUEN
35339,TRANS-LA-FORET,35222,PLEINE-FOUGERES
35339,TRANS-LA-FORET,35354,VIEUX-VIEL
35340,TREFFENDEL,35169,MAXENT
35340,TREFFENDEL,35187,MONTERFIL
35340,TREFFENDEL,35223,PLELAN-LE-GRAND
35340,TREFFENDEL,35305,SAINT-PERAN
35340,TREFFENDEL,35319,SAINT-THURIAL
35342,TREMEHEUC,35029,BONNEMAIN
35342,TREMEHEUC,35085,COMBOURG
35342,TREMEHEUC,35092,CUGUEN
35342,TREMEHEUC,35104,EPINIAC
35342,TREMEHEUC,35159,LOURMAIS
35343,TRESBŒUF,35030,LA BOSSE-DE-BRETAGNE
35343,TRESBŒUF,35089,LA COUYERE
35343,TRESBŒUF,35106,ERCE-EN-LAMEE
35343,TRESBŒUF,35136,JANZE
35343,TRESBŒUF,35140,LALLEU
35343,TRESBŒUF,35321,SAULNIERES
35343,TRESBŒUF,35322,LE SEL-DE-BRETAGNE
35345,TREVERIEN,22056,EVRAN
35345,TREVERIEN,22306,SAINT-JUDOCE
35345,TREVERIEN,35225,PLESDER
35345,TREVERIEN,35226,PLEUGUENEUC
35345,TREVERIEN,35265,SAINT-DOMINEUC
35345,TREVERIEN,35318,SAINT-THUAL
35345,TREVERIEN,35346,TRIMER
35346,TRIMER,35017,LA BAUSSAINE
35346,TRIMER,35265,SAINT-DOMINEUC
35346,TRIMER,35318,SAINT-THUAL
35346,TRIMER,35337,TINTENIAC
35346,TRIMER,35345,TREVERIEN
35347,VAL-D'IZE,35031,LA BOUEXIERE
35347,VAL-D'IZE,35052,CHAMPEAUX
35347,VAL-D'IZE,35101,DOURDAIN
35347,VAL-D'IZE,35141,LANDAVRAN
35347,VAL-D'IZE,35154,LIVRE-SUR-CHANGEON
35347,VAL-D'IZE,35166,MARPIRE
35347,VAL-D'IZE,35170,MECE
35347,VAL-D'IZE,35260,SAINT-CHRISTOPHE-DES-BOIS
35347,VAL-D'IZE,35330,TAILLIS
35350,VERGEAL,35014,BAIS
35350,VERGEAL,35097,DOMALAIN
35350,VERGEAL,35109,ETRELLES
35350,VERGEAL,35338,TORCE
35351,LE VERGER,35037,BREAL-SOUS-MONTFORT
35351,LE VERGER,35187,MONTERFIL
35351,LE VERGER,35196,MORDELLES
35351,LE VERGER,35319,SAINT-THURIAL
35351,LE VERGER,35331,TALENSAC
35352,VERN-SUR-SEICHE,35032,BOURGBARRE
35352,VERN-SUR-SEICHE,35055,CHANTEPIE
35352,VERN-SUR-SEICHE,35099,DOMLOUP
35352,VERN-SUR-SEICHE,35204,NOUVOITOU
35352,VERN-SUR-SEICHE,35206,NOYAL-CHATILLON-SUR-SEICHE
35352,VERN-SUR-SEICHE,35250,SAINT-ARMEL
35352,VERN-SUR-SEICHE,35266,SAINT-ERBLON
35353,VEZIN-LE-COQUET,35210,PACE
35353,VEZIN-LE-COQUET,35238,RENNES
35353,VEZIN-LE-COQUET,35240,LE RHEU
35354,VIEUX-VIEL,35004,VAL-COUESNON
35354,VIEUX-VIEL,35019,BAZOUGES-LA-PEROUSE
35354,VIEUX-VIEL,35222,PLEINE-FOUGERES
35354,VIEUX-VIEL,35329,SOUGEAL
35354,VIEUX-VIEL,35339,TRANS-LA-FORET
35355,VIEUX-VY-SUR-COUESNON,35075,CHAUVIGNE
35355,VIEUX-VY-SUR-COUESNON,35118,GAHARD
35355,VIEUX-VY-SUR-COUESNON,35178,MEZIERES-SUR-COUESNON
35355,VIEUX-VY-SUR-COUESNON,35244,ROMAZY
35355,VIEUX-VY-SUR-COUESNON,35261,SAINT-CHRISTOPHE-DE-VALAINS
35355,VIEUX-VY-SUR-COUESNON,35304,SAINT-OUEN-DES-ALLEUX
35355,VIEUX-VY-SUR-COUESNON,35326,SENS-DE-BRETAGNE
35356,VIGNOC,35120,GEVEZE
35356,VIGNOC,35128,GUIPEL
35356,VIGNOC,35130,HEDE-BAZOUGES
35356,VIGNOC,35146,LANGOUET
35356,VIGNOC,35177,LA MEZIERE
35356,VIGNOC,35193,MONTREUIL-LE-GAST
35356,VIGNOC,35296,SAINT-MEDARD-SUR-ILLE
35356,VIGNOC,35317,SAINT-SYMPHORIEN
35357,VILLAMEE,35071,LE CHATELLIER
35357,VILLAMEE,35162,LOUVIGNE-DU-DESERT
35357,VILLAMEE,35174,MELLE
35357,VILLAMEE,35215,PARIGNE
35357,VILLAMEE,35230,POILLEY
35357,VILLAMEE,35271,SAINT-GEORGES-DE-REINTEMBAULT
35358,LA VILLE-ES-NONAIS,22197,PLEUDIHEN-SUR-RANCE
35358,LA VILLE-ES-NONAIS,35070,CHATEAUNEUF-D'ILLE-ET-VILAINE
35358,LA VILLE-ES-NONAIS,35179,MINIAC-MORVAN
35358,LA VILLE-ES-NONAIS,35306,SAINT-PERE-MARC-EN-POULET
35358,LA VILLE-ES-NONAIS,35314,SAINT-SULIAC
35359,VISSEICHE,35005,ARBRISSEL
35359,VISSEICHE,35014,BAIS
35359,VISSEICHE,35097,DOMALAIN
35359,VISSEICHE,35125,LA GUERCHE-DE-BRETAGNE
35359,VISSEICHE,35165,MARCILLE-ROBERT
35359,VISSEICHE,35235,RANNEE
35359,VISSEICHE,35239,RETIERS
35360,VITRE,35015,BALAZE
35360,VITRE,35105,ERBREE
35360,VITRE,35109,ETRELLES
35360,VITRE,35194,MONTREUIL-SOUS-PEROUSE
35360,VITRE,35229,POCE-LES-BOIS
35360,VITRE,35300,SAINT-M'HERVE
35361,LE VIVIER-SUR-MER,35132,HIREL
35361,LE VIVIER-SUR-MER,35186,MONT-DOL
35362,LE TRONCHET,35009,BAGUER-MORVAN
35362,LE TRONCHET,35029,BONNEMAIN
35362,LE TRONCHET,35179,MINIAC-MORVAN
35362,LE TRONCHET,35224,PLERGUER
35362,LE TRONCHET,35308,MESNIL-ROC'H
35363,PONT-PEAN,35047,BRUZ
35363,PONT-PEAN,35066,CHARTRES-DE-BRETAGNE
35363,PONT-PEAN,35139,LAILLE
35363,PONT-PEAN,35206,NOYAL-CHATILLON-SUR-SEICHE
35363,PONT-PEAN,35208,ORGERES
35363,PONT-PEAN,35266,SAINT-ERBLON
56001,ALLAIRE,56011,BEGANNE
56001,ALLAIRE,56194,RIEUX
56001,ALLAIRE,56212,SAINT-DOLAY
56001,ALLAIRE,56216,SAINT-GORGON
56001,ALLAIRE,56221,SAINT-JACUT-LES-PINS
56001,ALLAIRE,56223,SAINT-JEAN-LA-POTERIE
56001,ALLAIRE,56232,SAINT-PERREUX
56002,AMBON,56018,BILLIERS
56002,AMBON,56052,DAMGAN
56002,AMBON,56109,LAUZACH
56002,AMBON,56143,MUZILLAC
56002,AMBON,56149,NOYAL-MUZILLAC
56002,AMBON,56248,SURZUR
56003,ARRADON,56008,BADEN
56003,ARRADON,56164,PLOEREN
56003,ARRADON,56260,VANNES
56004,ARZAL,56030,CAMOEL
56004,ARZAL,56058,FEREL
56004,ARZAL,56126,MARZAN
56004,ARZAL,56143,MUZILLAC
56005,ARZON,56214,SAINT-GILDAS-DE-RHUYS
56006,AUGAN,56032,CAMPENEAC
56006,AUGAN,56035,CARO
56006,AUGAN,56136,MONTENEUF
56006,AUGAN,56165,PLOERMEL
56006,AUGAN,56180,PORCARO
56006,AUGAN,56191,REMINIAC
56007,AURAY,56023,BRECH
56007,AURAY,56046,CRACH
56007,AURAY,56176,PLUNERET
56008,BADEN,56003,ARRADON
56008,BADEN,56106,LARMOR-BADEN
56008,BADEN,56164,PLOEREN
56008,BADEN,56167,PLOUGOUMELEN
56008,BADEN,56262,LE BONO
56009,BANGOR,56114,LOCMARIA
56009,BANGOR,56152,LE PALAIS
56009,BANGOR,56241,SAUZON
56010,BAUD,56031,CAMORS
56010,BAUD,56039,LA CHAPELLE-NEUVE
56010,BAUD,56074,GUENIN
56010,BAUD,56101,LANGUIDIC
56010,BAUD,56177,PLUVIGNER
56010,BAUD,56188,QUISTINIC
56010,BAUD,56207,SAINT-BARTHELEMY
56011,BEGANNE,56001,ALLAIRE
56011,BEGANNE,56028,CADEN
56011,BEGANNE,56147,NIVILLAC
56011,BEGANNE,56153,PEAULE
56011,BEGANNE,56212,SAINT-DOLAY
56011,BEGANNE,56216,SAINT-GORGON
56012,BEIGNON,35211,PAIMPONT
56012,BEIGNON,35223,PLELAN-LE-GRAND
56012,BEIGNON,56032,CAMPENEAC
56012,BEIGNON,56075,GUER
56012,BEIGNON,56180,PORCARO
56012,BEIGNON,56226,SAINT-MALO-DE-BEIGNON
56013,BELZ,56054,ERDEVEN
56013,BELZ,56055,ETEL
56013,BELZ,56119,LOCOAL-MENDON
56013,BELZ,56169,PLOUHINEC
56013,BELZ,56220,SAINTE-HELENE
56014,BERNE,29071,GUILLIGOMARC'H
56014,BERNE,56089,INGUINIEL
56014,BERNE,56131,MESLAN
56014,BERNE,56166,PLOUAY
56014,BERNE,56182,PRIZIAC
56014,BERNE,56210,SAINT-CARADEC-TREGOMEL
56014,BERNE,56264,KERNASCLEDEN
56015,BERRIC,56109,LAUZACH
56015,BERRIC,56149,NOYAL-MUZILLAC
56015,BERRIC,56184,QUESTEMBERT
56015,BERRIC,56247,SULNIAC
56017,BIGNAN,56027,BULEON
56017,BIGNAN,56042,COLPO
56017,BIGNAN,56071,GUEHENNO
56017,BIGNAN,56117,LOCMINE
56017,BIGNAN,56140,MOREAC
56017,BIGNAN,56141,MOUSTOIR-AC
56017,BIGNAN,56204,SAINT-ALLOUESTRE
56017,BIGNAN,56222,SAINT-JEAN-BREVELAY
56018,BILLIERS,56002,AMBON
56018,BILLIERS,56143,MUZILLAC
56019,BILLIO,56051,CRUGUEL
56019,BILLIO,56071,GUEHENNO
56019,BILLIO,56172,PLUMELEC
56019,BILLIO,56222,SAINT-JEAN-BREVELAY
56020,BOHAL,56135,MOLAC
56020,BOHAL,56159,PLEUCADEUC
56020,BOHAL,56219,SAINT-GUYOMARD
56020,BOHAL,56228,SAINT-MARCEL
56020,BOHAL,56244,SERENT
56021,BRANDERION,56094,KERVIGNAC
56021,BRANDERION,56101,LANGUIDIC
56021,BRANDERION,56148,NOSTANG
56022,BRANDIVY,56039,LA CHAPELLE-NEUVE
56022,BRANDIVY,56067,GRAND-CHAMP
56022,BRANDIVY,56141,MOUSTOIR-AC
56022,BRANDIVY,56175,PLUMERGAT
56022,BRANDIVY,56177,PLUVIGNER
56023,BRECH,56007,AURAY
56023,BRECH,56046,CRACH
56023,BRECH,56096,LANDAUL
56023,BRECH,56119,LOCOAL-MENDON
56023,BRECH,56161,PLOEMEL
56023,BRECH,56175,PLUMERGAT
56023,BRECH,56176,PLUNERET
56023,BRECH,56177,PLUVIGNER
56024,BREHAN,22027,LE CAMBOUT
56024,BREHAN,22039,LA CHEZE
56024,BREHAN,22241,PLUMIEUX
56024,BREHAN,22275,SAINT-BARNABE
56024,BREHAN,22288,SAINT-ETIENNE-DU-GUE-DE-L'ISLE
56024,BREHAN,56047,CREDIN
56024,BREHAN,56102,FORGES DE LANOUEE
56024,BREHAN,56160,PLEUGRIFFET
56024,BREHAN,56198,ROHAN
56025,BRIGNAC,22083,ILLIFAUT
56025,BRIGNAC,56056,EVRIGUET
56025,BRIGNAC,56129,MENEAC
56025,BRIGNAC,56208,SAINT-BRIEUC-DE-MAURON
56026,BUBRY,56076,GUERN
56026,BUBRY,56089,INGUINIEL
56026,BUBRY,56104,LANVAUDAN
56026,BUBRY,56113,LOCMALO
56026,BUBRY,56128,MELRAND
56026,BUBRY,56156,PERSQUEN
56026,BUBRY,56188,QUISTINIC
56027,BULEON,56017,BIGNAN
56027,BULEON,56070,GUEGON
56027,BULEON,56071,GUEHENNO
56027,BULEON,56103,LANTILLAC
56027,BULEON,56189,RADENAC
56027,BULEON,56204,SAINT-ALLOUESTRE
56028,CADEN,56011,BEGANNE
56028,CADEN,56111,LIMERZEL
56028,CADEN,56123,MALANSAC
56028,CADEN,56153,PEAULE
56028,CADEN,56216,SAINT-GORGON
56028,CADEN,56221,SAINT-JACUT-LES-PINS
56029,CALAN,56040,CLEGUER
56029,CALAN,56090,INZINZAC-LOCHRIST
56029,CALAN,56104,LANVAUDAN
56029,CALAN,56166,PLOUAY
56030,CAMOEL,56004,ARZAL
56030,CAMOEL,56058,FEREL
56030,CAMOEL,56155,PENESTIN
56031,CAMORS,56010,BAUD
56031,CAMORS,56039,LA CHAPELLE-NEUVE
56031,CAMORS,56177,PLUVIGNER
56032,CAMPENEAC,35211,PAIMPONT
56032,CAMPENEAC,56006,AUGAN
56032,CAMPENEAC,56012,BEIGNON
56032,CAMPENEAC,56065,GOURHEL
56032,CAMPENEAC,56122,LOYAT
56032,CAMPENEAC,56165,PLOERMEL
56032,CAMPENEAC,56180,PORCARO
56032,CAMPENEAC,56256,TREHORENTEUC
56033,CARENTOIR,35084,COMBLESSAC
56033,CARENTOIR,35328,SIXT-SUR-AFF
56033,CARENTOIR,56061,LA GACILLY
56033,CARENTOIR,56075,GUER
56033,CARENTOIR,56136,MONTENEUF
56033,CARENTOIR,56191,REMINIAC
56033,CARENTOIR,56230,SAINT-NICOLAS-DU-TERTRE
56033,CARENTOIR,56253,TREAL
56034,CARNAC,56046,CRACH
56034,CARNAC,56054,ERDEVEN
56034,CARNAC,56161,PLOEMEL
56034,CARNAC,56168,PLOUHARNEL
56034,CARNAC,56258,LA TRINITE-SUR-MER
56035,CARO,56006,AUGAN
56035,CARO,56133,MISSIRIAC
56035,CARO,56165,PLOERMEL
56035,CARO,56191,REMINIAC
56035,CARO,56197,VAL D'OUST
56035,CARO,56200,RUFFIAC
56035,CARO,56202,SAINT-ABRAHAM
56035,CARO,56228,SAINT-MARCEL
56036,CAUDAN,56040,CLEGUER
56036,CAUDAN,56083,HENNEBONT
56036,CAUDAN,56090,INZINZAC-LOCHRIST
56036,CAUDAN,56098,LANESTER
56036,CAUDAN,56121,LORIENT
56036,CAUDAN,56179,PONT-SCORFF
56036,CAUDAN,56185,QUEVEN
56039,LA CHAPELLE-NEUVE,56010,BAUD
56039,LA CHAPELLE-NEUVE,56022,BRANDIVY
